account_id,match_id,assists,deaths,denies,gold_per_min,gold_spent,hero_damage,hero_healing,hero_id,kills,last_hits,leaver_status,level,player_slot,stuns,unit_order_buyback,unit_order_move_to_position,unit_order_purchase_item,won,xp_per_min
22330,4433,4,10,12,305,4970,4991,0,11,0,96,0,11,1,0,1,2084,19,FALSE,325
22331,4433,1,2,2,287,6265,3726,0,8,3,57,0,11,2,0,,2244,37,FALSE,318
22332,4433,4,8,2,303,5530,9147,1936,111,5,26,0,11,3,0,1,3233,26,FALSE,340
22333,4433,5,9,0,269,3580,4885,0,14,5,25,0,9,4,14.5633,2,1765,21,FALSE,218
22334,4433,9,3,5,547,10055,9207,0,39,6,97,0,13,128,0,1,1685,25,TRUE,407
0,4433,12,6,2,473,7435,8023,1664,102,6,50,0,13,129,0,,1893,25,TRUE,414
0,4433,3,2,6,683,13075,16445,0,70,15,96,0,17,130,2.06611,1,3034,22,TRUE,671
0,4433,11,3,2,478,9490,7670,1207,28,5,52,0,14,131,48.8879,,2478,23,TRUE,454
0,4433,18,2,0,484,9010,7527,0,5,4,28,0,14,132,1.76659,,2832,34,TRUE,452
0,4434,8,4,4,483,14770,11195,0,23,7,132,0,16,0,16.203,,3968,29,TRUE,460
22335,4434,13,4,0,394,9305,10076,1162,71,8,48,0,15,1,105.781,,3009,24,TRUE,405
22336,4434,11,1,10,331,8380,2904,4086,50,1,42,0,14,2,0,,3350,48,TRUE,336
13381,4434,12,4,7,436,11260,12654,0,19,6,101,0,16,3,27.0546,,4064,27,TRUE,439
13380,4434,11,1,1,986,25725,20478,0,73,9,258,0,21,4,23.2155,1,4261,20,TRUE,707
22337,4434,1,7,14,315,9510,7162,0,18,3,97,0,13,128,42.093,,2851,22,FALSE,281
0,4434,6,5,6,228,6845,3484,5572,57,0,29,0,11,129,0,,3603,22,FALSE,250
0,4434,4,8,6,248,5660,7756,845,110,3,38,0,12,130,1.53296,1,2218,29,FALSE,270
22338,4434,7,7,1,327,7335,11058,807,47,3,93,0,16,131,0,1,3721,26,FALSE,453
0,4434,4,5,3,286,6715,7218,0,98,5,56,0,12,132,0,,1834,17,FALSE,263
22339,4435,12,4,2,411,8930,7581,0,103,5,66,0,16,0,49.8661,,3049,32,TRUE,464
0,4435,7,3,1,578,14175,20025,0,14,19,60,0,20,1,48.2379,,3820,19,TRUE,664
0,4435,14,8,0,344,8295,4269,2937,91,2,13,0,13,2,0,,4146,33,TRUE,308
0,4435,9,1,2,531,13730,5734,0,19,3,159,0,17,3,13.8008,,3604,24,TRUE,508
22340,4435,8,3,0,595,18730,13596,0,104,12,146,0,17,4,0.167178,,1539,23,TRUE,524
22341,4435,4,7,4,275,8140,8101,0,44,3,102,0,13,128,0,,3171,24,FALSE,282
22342,4435,5,10,13,210,5215,6219,11,30,4,10,0,12,129,38.0164,,4248,28,FALSE,270
0,4435,6,12,4,243,5085,6021,0,41,1,77,0,11,130,21.903,,2530,18,FALSE,249
0,4435,6,7,11,177,5140,7078,0,31,2,5,0,12,131,0.600244,,4018,30,FALSE,259
0,4435,1,7,13,418,11600,9869,0,11,8,155,0,16,132,0,,4839,29,FALSE,433
22343,4436,12,6,2,608,25320,24281,0,46,22,264,0,25,0,0,1,3247,30,TRUE,621
0,4436,28,11,0,335,12525,20716,0,64,5,93,0,19,1,111.294,1,5968,38,TRUE,382
22344,4436,18,11,6,282,9850,8137,761,86,5,35,0,19,2,74.0895,,4009,25,TRUE,394
22345,4436,14,14,0,368,13720,18408,0,60,14,82,0,21,3,28.0476,1,4286,33,TRUE,457
0,4436,6,16,0,481,20145,18266,0,48,12,242,0,22,4,18.8705,,2179,24,TRUE,511
22346,4436,25,15,1,283,9235,12499,1271,31,4,50,0,19,128,1.30244,1,3242,51,FALSE,384
0,4436,19,10,2,522,23325,25236,558,47,18,187,0,25,129,0.167187,,3332,42,FALSE,621
0,4436,16,13,5,525,25505,18735,0,35,13,255,0,25,130,0.100312,1,3396,46,FALSE,621
8590,4436,23,10,0,483,18450,16414,0,2,10,187,0,25,131,0,1,4487,22,FALSE,631
0,4436,13,10,0,452,19355,11861,0,69,12,152,0,21,132,0.601143,,2537,27,FALSE,480
0,4437,8,6,14,672,24360,28851,0,32,24,231,0,25,0,23.82,1,5350,43,TRUE,751
0,4437,10,4,5,401,17585,4977,678,65,4,124,0,19,1,26.4836,,4168,37,TRUE,461
14931,4437,14,3,9,473,19535,6933,0,74,5,221,0,20,2,26.1062,,4737,32,TRUE,491
14932,4437,13,7,0,326,13110,9647,0,14,5,41,0,16,3,39.39,,4299,38,TRUE,350
17488,4437,12,1,9,588,26400,16790,0,21,13,221,0,25,4,22.2313,,6461,41,TRUE,753
0,4437,8,7,0,385,9570,16068,0,22,9,52,0,20,128,2.23525,1,3838,34,FALSE,503
0,4437,5,12,0,345,10440,4412,0,8,3,100,0,18,129,0,,3148,23,FALSE,418
22347,4437,5,14,1,262,8475,3777,0,18,2,75,0,15,130,35.1354,,4241,21,FALSE,304
0,4437,4,8,1,487,16820,7685,0,53,3,270,0,19,131,0,1,2136,20,FALSE,455
0,4437,8,11,12,321,11310,8803,0,15,3,96,0,18,132,0,,5301,32,FALSE,418
0,4438,16,10,5,550,23385,26551,0,39,22,233,0,25,0,0.300938,2,4925,48,TRUE,578
22348,4438,17,12,24,400,18000,11664,0,21,6,168,0,22,1,60.3026,,6018,46,TRUE,451
0,4438,16,10,1,471,21100,12245,0,104,8,267,0,25,2,0,1,3602,38,TRUE,588
0,4438,13,11,11,639,28275,26439,0,19,15,427,0,25,3,82.2009,2,5333,41,TRUE,581
8775,4438,13,13,5,375,17180,5875,0,28,4,114,0,21,4,115.298,,6078,47,TRUE,439
0,4438,22,13,4,463,15970,19853,0,74,18,188,0,25,128,48.4189,3,6511,34,FALSE,579
22349,4438,21,14,6,794,37000,22969,0,73,14,407,0,25,129,65.1971,1,6249,43,FALSE,605
22350,4438,21,11,1,443,19350,17455,0,100,11,186,0,23,130,77.5449,1,6717,40,FALSE,521
22351,4438,25,9,3,374,15950,13221,143,97,8,134,0,24,131,68.0391,1,6668,41,FALSE,562
22352,4438,27,9,6,342,16260,9840,0,103,5,93,0,23,132,83.4451,,4579,62,FALSE,491
17159,4439,24,4,1,571,17065,29839,0,22,15,141,0,22,0,2.30366,,3338,26,TRUE,725
17160,4439,9,1,9,847,22300,23561,0,8,19,341,0,24,1,0,,4285,30,TRUE,856
17162,4439,16,4,7,375,13100,8765,0,86,7,55,0,17,2,54.3324,,3193,28,TRUE,453
17161,4439,18,4,0,342,9550,6675,0,5,4,46,0,15,3,0.900977,,5119,37,TRUE,364
17163,4439,23,10,1,390,10775,12196,0,84,5,66,0,18,4,36.9149,,4199,23,TRUE,494
22353,4439,7,10,0,349,8390,6798,0,55,4,149,0,17,128,6.55371,1,4390,26,FALSE,415
22354,4439,12,9,1,245,8135,5398,0,7,3,20,0,14,129,51.1039,,3903,40,FALSE,312
22355,4439,7,9,8,293,7810,9030,2569,47,3,98,0,15,130,0,1,4337,28,FALSE,326
22356,4439,7,12,19,355,9310,12032,0,72,8,125,0,15,131,7.4585,,4475,27,FALSE,358
22357,4439,10,10,1,301,8985,10327,0,25,4,81,0,14,132,58.8562,1,3488,32,FALSE,310
14923,4440,9,8,5,507,13290,10499,483,69,5,105,0,16,0,0.166943,,3535,30,TRUE,426
14924,4440,7,5,17,662,19490,21142,0,46,16,161,0,21,1,0,,3381,35,TRUE,740
22358,4440,19,7,2,388,9210,9424,466,107,5,29,0,15,2,63.6393,,3929,42,TRUE,371
8425,4440,8,4,2,463,11885,6187,0,9,6,91,0,15,3,23.8792,,2409,30,TRUE,389
22359,4440,5,2,10,637,18860,10727,0,93,8,218,0,22,4,4.2481,,2892,32,TRUE,769
22360,4440,8,13,7,311,11995,6913,0,11,4,105,0,14,128,0,1,2581,42,FALSE,322
22361,4440,14,7,1,332,7835,7450,1094,55,0,141,0,14,129,7.53149,1,4487,32,FALSE,356
1546,4440,10,6,2,427,12625,10861,0,106,4,201,0,18,130,0,1,3420,32,FALSE,557
1544,4440,10,9,2,285,7740,7326,0,64,4,39,0,12,131,45.3938,,2978,35,FALSE,260
1545,4440,8,6,1,382,11785,11823,0,71,13,34,0,16,132,95.1663,,2915,26,FALSE,439
22362,4441,18,8,9,505,17270,18768,0,59,10,142,0,19,0,0.066875,,2291,28,TRUE,488
0,4441,11,3,1,365,8720,7583,0,9,7,46,0,16,1,63.1494,,6600,35,TRUE,376
22363,4441,14,6,6,600,21310,27004,0,21,21,111,0,22,2,60.9961,1,3292,34,TRUE,693
22364,4441,21,10,11,350,11710,12807,1429,30,6,23,0,16,3,85.7202,,2327,30,TRUE,362
22365,4441,13,8,1,393,12970,4537,0,106,0,131,0,16,4,0,,3596,20,TRUE,388
22366,4441,13,9,4,418,14825,14530,1536,47,10,108,0,18,128,0,,5592,35,FALSE,437
22367,4441,10,8,6,297,7745,4340,774,112,3,28,0,15,129,97.0671,1,2366,32,FALSE,325
22368,4441,17,7,5,352,11655,11539,0,75,6,29,0,16,130,0,,3603,35,FALSE,351
0,4441,8,12,2,447,11575,11154,0,44,9,167,0,19,131,8.42939,1,2946,23,FALSE,514
0,4441,14,9,1,441,13975,12301,0,49,7,148,0,20,132,81.3267,1,2739,36,FALSE,550
20591,4442,9,5,24,589,18045,13080,0,11,7,211,0,18,0,0,,4021,37,TRUE,517
20592,4442,15,6,0,497,14850,13196,0,61,9,111,0,20,1,0,1,4168,26,TRUE,633
0,4442,10,2,10,536,17210,13220,0,72,11,121,0,20,2,26.5771,1,3739,33,TRUE,615
22369,4442,19,2,0,620,19695,9892,0,53,3,203,0,19,3,0,,2385,25,TRUE,557
11500,4442,12,4,3,380,10965,10456,0,25,7,44,0,14,4,49.8216,,1780,40,TRUE,317
0,4442,6,10,1,391,10665,12206,0,2,9,161,0,17,128,0,1,2812,24,FALSE,445
22370,4442,6,4,4,308,7485,6247,0,21,2,84,1,16,129,19.7589,,4012,19,FALSE,393
22371,4442,5,8,16,419,12180,7660,0,35,5,183,0,17,130,0.100068,1,3052,30,FALSE,481
22372,4442,7,8,5,263,7205,4604,4471,50,1,74,0,15,131,8.20532,1,2818,28,FALSE,369
22373,4442,7,7,0,307,5300,4134,0,112,2,66,0,16,132,82.7054,1,4924,17,FALSE,407
0,4443,12,13,15,387,13845,12251,0,74,9,160,0,20,0,40.2285,1,1538,27,FALSE,433
0,4443,27,10,0,379,14815,17848,0,7,8,86,0,23,1,120.139,2,6892,38,FALSE,579
0,4443,8,10,1,434,15490,13090,0,32,15,103,0,25,2,10.4699,,5283,38,FALSE,652
22374,4443,22,11,0,280,8640,10356,3043,31,4,35,0,18,3,1.00122,1,3948,46,FALSE,373
22375,4443,16,6,13,618,25935,20503,0,19,17,427,0,25,4,84.4943,1,3647,41,FALSE,654
22376,4443,9,6,11,402,17470,8099,0,21,5,166,0,20,128,41.4896,,4168,37,TRUE,441
22377,4443,11,14,3,433,16425,12399,0,81,8,146,0,21,129,67.5761,,3413,31,TRUE,472
22378,4443,15,10,5,552,23760,27040,0,8,17,203,0,25,130,0,1,3984,48,TRUE,652
22379,4443,18,7,2,586,23695,18575,1716,42,12,268,0,25,131,35.6166,,4018,35,TRUE,686
0,4443,17,17,4,371,12285,16029,0,40,8,124,0,17,132,0,,3821,54,TRUE,310
22380,4444,11,3,4,518,12695,12508,191,28,14,69,0,17,0,62.1784,,4007,30,TRUE,505
22381,4444,16,7,2,381,10805,11216,0,5,7,30,0,14,1,2.16683,,5306,38,TRUE,343
14114,4444,14,6,1,404,11955,5798,0,27,6,28,0,14,2,51.999,,2237,44,TRUE,364
22382,4444,12,2,3,570,15795,12275,0,104,6,151,0,18,3,0,,2069,23,TRUE,556
22383,4444,2,1,0,1133,36300,7739,0,73,5,368,0,20,4,10.4905,,4298,29,TRUE,725
0,4444,4,4,8,365,11185,7045,0,56,5,103,0,14,128,0,,5527,29,FALSE,372
0,4444,7,11,0,272,7120,6596,0,62,3,18,0,11,129,1.20039,,2771,24,FALSE,235
0,4444,3,7,8,431,9660,6249,0,11,1,199,0,17,130,0,1,2357,25,FALSE,500
12066,4444,8,3,10,495,12790,9791,0,94,3,194,0,17,131,16.3627,1,3248,27,FALSE,529
22384,4444,6,13,2,308,6615,9092,644,110,5,29,0,12,132,6.3103,,1404,41,FALSE,261
22385,4445,18,2,3,441,11015,7348,0,68,6,6,0,13,0,10.3501,,1834,36,TRUE,380
22386,4445,6,6,18,612,15165,12037,0,47,8,137,0,15,1,0,,2714,31,TRUE,510
22387,4445,22,3,2,421,8625,8761,3668,50,5,11,0,14,2,4.43591,,2722,27,TRUE,400
11456,4445,13,5,2,482,9775,17670,809,14,12,32,0,15,3,32.466,,4004,27,TRUE,463
22388,4445,5,2,15,757,19360,18971,0,21,14,155,0,18,4,24.5607,,3378,26,TRUE,651
22389,4445,2,7,1,292,6925,7229,0,100,8,13,0,11,128,18.2123,1,2582,23,FALSE,258
16156,4445,6,13,18,322,6510,11274,0,72,3,83,0,11,129,10.4977,1,2172,28,FALSE,293
22390,4445,4,6,0,281,6375,6122,0,2,4,54,0,11,130,0,1,2307,18,FALSE,302
22391,4445,4,11,1,394,8860,4639,0,73,0,103,0,13,131,6.74168,,2329,17,FALSE,350
22392,4445,4,8,5,145,3515,3693,0,7,0,17,0,9,132,43.2024,,3008,28,FALSE,175
22393,4446,14,9,1,464,19685,11927,1223,98,7,203,0,21,0,0,,4989,48,TRUE,542
22394,4446,17,3,13,621,30765,39412,1178,22,20,268,0,25,1,3.73701,,5082,40,TRUE,718
22395,4446,16,2,21,656,28210,22860,0,44,9,338,0,25,2,1.67242,,6026,29,TRUE,711
0,4446,7,6,0,260,11185,4722,5377,102,2,42,0,15,3,0,,4866,43,TRUE,286
0,4446,13,3,3,308,10930,7131,0,86,5,54,0,17,4,45.3266,,6027,34,TRUE,348
13715,4446,8,10,16,379,15605,29281,418,34,8,207,1,18,128,0,,3525,26,FALSE,376
18724,4446,9,9,3,429,12490,9180,0,69,6,142,0,22,129,0.468003,2,5794,29,FALSE,581
13716,4446,7,9,10,338,13165,13328,0,21,6,162,0,17,130,58.3877,,5272,27,FALSE,369
18725,4446,11,8,1,169,6130,6445,0,90,2,21,0,12,131,28.0446,1,5028,33,FALSE,184
22396,4446,7,8,5,207,6765,5770,6084,50,1,60,0,14,132,0,1,4446,34,FALSE,253
18956,4447,10,8,5,284,10885,4995,0,86,4,91,0,19,0,42.6774,1,5205,28,FALSE,395
18958,4447,18,12,0,293,9860,5806,0,26,2,68,0,19,1,61.921,3,7319,32,FALSE,415
22397,4447,14,12,2,457,17815,15494,0,19,14,249,0,23,2,40.5256,2,4735,31,FALSE,564
22398,4447,13,8,0,404,17000,8232,0,1,5,267,0,21,3,1.002,1,3367,20,FALSE,475
0,4447,15,9,2,494,14770,20432,1457,98,13,254,0,25,4,0,2,8830,31,FALSE,650
22399,4447,3,11,4,291,10485,2086,682,83,1,74,0,19,128,0,1,2800,42,TRUE,380
22400,4447,9,7,7,486,21505,15329,0,6,11,198,0,23,129,0,,4294,26,TRUE,583
22401,4447,16,11,6,375,15340,9812,0,33,3,144,0,20,130,45.5046,,3028,27,TRUE,430
22402,4447,10,4,16,722,28920,35372,0,46,28,286,0,25,131,0,1,4473,31,TRUE,655
22403,4447,16,7,11,419,18870,12347,0,75,4,169,0,22,132,0,,4149,41,TRUE,544
22404,4448,7,3,2,260,8370,2217,6125,57,1,26,0,14,0,0,,3353,12,TRUE,325
0,4448,7,3,4,459,12980,7661,564,4,6,156,0,18,1,0,,2687,25,TRUE,521
22405,4448,25,1,10,653,21610,30034,0,106,19,167,0,23,2,0,,4592,32,TRUE,849
22406,4448,12,8,1,416,11235,15561,0,25,13,49,0,15,3,73.2948,,3550,34,TRUE,371
22407,4448,16,2,16,619,19460,13788,0,35,10,197,0,20,4,0.0666309,,2363,25,TRUE,650
22408,4448,4,9,1,598,16360,10016,0,73,2,198,0,16,128,36.025,1,2308,21,FALSE,428
0,4448,2,9,11,469,11615,10756,0,69,5,143,0,15,129,0.166943,1,2774,23,FALSE,402
16143,4448,2,11,2,191,4795,1365,207,89,0,68,0,11,130,5.64478,,2962,21,FALSE,226
19787,4448,1,12,2,179,4085,3956,0,26,4,13,0,9,131,19.1137,1,3511,29,FALSE,162
11244,4448,5,9,1,292,5270,6209,0,68,3,16,0,14,132,5.06543,1,3579,24,FALSE,324
19095,4449,18,4,0,417,7980,6812,0,7,5,24,0,14,0,56.9726,,3457,29,TRUE,395
22409,4449,16,3,1,433,12040,7751,413,55,4,73,0,14,1,8.96997,,3576,31,TRUE,406
22410,4449,16,5,2,434,8685,9874,478,71,6,27,0,13,2,100.359,,2367,20,TRUE,365
22411,4449,15,4,7,591,16370,13499,0,8,7,141,0,17,3,0.836279,,4067,38,TRUE,581
22412,4449,8,3,27,687,13910,17303,649,11,12,182,0,16,4,0,,3015,30,TRUE,535
22413,4449,9,10,3,269,5005,6933,55,100,2,21,0,11,128,32.0556,,3897,31,FALSE,263
22414,4449,5,4,6,439,9385,3809,0,69,1,83,0,15,129,0.100068,1,2986,19,FALSE,445
22415,4449,9,6,6,340,5600,4409,0,28,0,75,0,14,130,62.4043,,4888,23,FALSE,384
0,4449,6,6,0,524,9250,6389,0,73,3,132,0,15,131,21.6112,1,3841,14,FALSE,438
22416,4449,5,9,13,311,7535,11262,0,72,8,68,0,11,132,4.46567,1,2791,32,FALSE,291
22417,4450,12,5,8,441,17910,13693,0,63,7,230,0,20,0,0,,5462,33,FALSE,526
18070,4450,11,6,9,496,18340,23574,0,106,7,273,0,20,1,0,,5196,38,FALSE,564
0,4450,9,4,1,342,11190,17665,0,21,6,158,0,17,2,72.8624,,4594,20,FALSE,394
22418,4450,12,4,1,203,7780,4831,0,60,2,28,0,12,3,2.2022,,8738,30,FALSE,216
0,4450,8,8,1,248,8095,5085,0,26,3,53,0,12,4,41.123,,5007,31,FALSE,212
22419,4450,8,5,21,538,18295,14923,0,74,11,206,0,19,128,28.1292,,3213,36,TRUE,487
22420,4450,16,3,6,381,12205,12396,0,92,4,89,0,16,129,17.0581,,4607,40,TRUE,354
22421,4450,5,7,2,429,13660,4582,647,77,3,142,0,17,130,0,,6519,25,TRUE,398
22422,4450,13,6,0,335,9600,5659,0,20,6,46,0,15,131,28.3874,,4710,43,TRUE,331
22423,4450,14,5,6,340,10360,6530,6263,85,3,79,0,14,132,0,,4584,23,TRUE,285
22424,4451,5,9,1,267,10340,7401,892,71,9,25,0,14,0,77.5712,,2809,40,FALSE,279
0,4451,6,10,0,286,10950,6322,34,70,4,95,0,15,1,0,,2709,25,FALSE,324
22425,4451,10,9,5,600,20175,12462,0,73,5,252,0,19,2,20.0173,1,4492,25,FALSE,491
22426,4451,16,11,2,266,8160,10880,269,100,1,73,0,15,3,47.6358,1,4364,36,FALSE,332
22427,4451,8,8,26,368,12060,10815,0,39,5,165,0,18,4,0,1,4215,34,FALSE,437
0,4451,15,6,16,467,15175,9657,0,21,7,138,0,19,128,39.9662,,3172,38,TRUE,482
22428,4451,16,5,2,403,14565,7225,341,7,7,63,0,18,129,67.9083,,4096,42,TRUE,443
0,4451,16,6,26,699,23995,26432,0,11,18,261,0,23,130,0,,3862,44,TRUE,739
22429,4451,12,5,1,396,12560,6913,1130,25,6,87,0,17,131,55.9174,,3602,53,TRUE,387
0,4451,18,3,0,462,15805,9728,0,69,8,113,0,19,132,2.83314,,3874,34,TRUE,507
22430,4452,18,16,0,311,10055,9614,980,100,6,36,0,18,0,55.0482,2,5088,53,FALSE,376
0,4452,15,9,0,299,12610,9254,0,47,5,88,0,18,1,0,1,4639,40,FALSE,350
22431,4452,14,9,4,477,19695,25655,0,92,14,157,0,23,2,41.9296,1,6672,35,FALSE,611
22432,4452,11,15,6,369,13335,9829,0,18,4,157,0,20,3,44.4313,1,4881,29,FALSE,444
22433,4452,17,7,10,351,11550,11723,0,9,4,143,0,20,4,54.6039,2,4708,39,FALSE,468
6123,4452,20,13,0,339,10040,12771,0,14,7,22,0,18,128,35.6074,2,3823,41,TRUE,380
22434,4452,19,10,11,403,15175,7537,0,28,7,113,0,21,129,80.535,1,5083,46,TRUE,485
0,4452,22,7,0,289,9185,7306,0,7,3,48,0,16,130,85.3776,,5111,51,TRUE,292
0,4452,13,5,13,793,31785,27255,0,72,22,389,0,25,131,8.61056,,5120,51,TRUE,672
17459,4452,26,3,2,669,27935,26838,912,43,15,348,0,25,132,37.7007,1,4768,41,TRUE,670
0,4453,19,7,5,397,13530,12554,0,26,8,53,0,22,0,89.2973,,4638,42,TRUE,564
22435,4453,25,10,4,494,18020,22833,0,23,10,174,0,22,1,76.385,,5558,40,TRUE,600
22436,4453,10,9,10,493,19985,13076,1478,41,10,217,0,21,2,18.2761,,4707,41,TRUE,547
22437,4453,19,5,4,454,15840,28432,634,45,13,125,0,22,3,0,,4359,29,TRUE,565
22438,4453,17,5,12,507,21260,20270,1365,47,12,172,0,23,4,0,,3545,38,TRUE,663
9025,4453,14,10,1,294,11125,9250,8961,91,9,52,0,17,128,0,,4331,40,FALSE,360
0,4453,14,9,4,242,7530,9188,662,30,4,27,0,15,129,69.4869,,4796,27,FALSE,280
22439,4453,11,12,2,387,12845,14175,0,25,8,193,0,20,130,68.3969,1,4954,29,FALSE,487
22440,4453,17,10,3,312,10990,10905,0,97,3,90,0,18,131,70.7531,1,4277,27,FALSE,418
9026,4453,15,13,7,417,12000,14211,0,95,9,197,0,20,132,17.1455,2,4490,33,FALSE,496
0,4454,31,16,1,423,21155,19928,0,2,7,301,0,25,0,0,,6060,29,TRUE,440
0,4454,19,17,9,474,21325,16811,0,82,10,401,0,25,1,0,3,8221,38,TRUE,440
0,4454,23,13,1,292,18375,6422,10083,57,1,65,0,25,2,0,,11406,56,TRUE,439
22441,4454,16,8,1,504,27415,27656,0,6,23,320,0,25,3,1.1712,2,9581,37,TRUE,437
0,4454,16,10,6,427,25240,28561,0,74,19,213,0,25,4,132.217,,12633,27,TRUE,441
22442,4454,20,15,4,334,22690,21054,0,99,6,203,0,25,128,0,,10071,38,FALSE,450
22443,4454,19,18,10,356,19585,20239,0,39,9,220,0,25,129,0,1,5035,47,FALSE,437
4880,4454,15,9,2,309,19590,38034,0,105,15,186,0,22,130,37.618,,10267,45,FALSE,358
0,4454,18,15,2,483,24710,42902,0,44,26,305,0,25,131,78.3563,3,4243,41,FALSE,437
0,4454,13,13,1,425,21525,23608,262,43,5,403,0,25,132,0,2,4554,30,FALSE,437
22444,4455,11,11,2,417,15935,13018,0,44,8,181,0,19,0,14.3226,,2692,36,FALSE,502
22445,4455,13,5,7,403,14535,12194,0,74,7,116,0,20,1,53.9183,,4850,33,FALSE,543
22446,4455,12,11,3,312,9295,9303,0,33,4,137,0,14,2,49.2664,1,2621,24,FALSE,257
22447,4455,16,14,1,361,11510,8293,0,20,3,33,0,19,3,45.0236,1,4276,43,FALSE,476
0,4455,3,13,5,449,16010,13867,0,21,11,131,0,19,4,58.3879,2,7463,51,FALSE,489
0,4455,21,4,2,336,12895,10798,568,87,6,29,0,16,128,0,1,4674,58,TRUE,346
17071,4455,21,5,18,548,19100,16757,0,94,6,220,0,21,129,12.1892,,2892,26,TRUE,594
22448,4455,16,7,5,526,18775,12746,0,104,8,195,0,20,130,0.0334277,,4003,23,TRUE,542
20593,4455,18,10,2,543,22200,23271,0,71,22,115,0,23,131,129.126,1,2151,35,TRUE,693
22449,4455,12,9,3,440,14595,8146,0,28,11,104,0,18,132,68.1243,1,4123,29,TRUE,416
0,4456,3,9,1,269,4550,5428,0,97,3,64,0,12,0,24.5322,,2256,15,FALSE,312
22450,4456,2,6,0,186,4825,723,74,83,0,51,0,9,1,0,,1849,10,FALSE,174
11518,4456,2,3,3,366,8125,4958,0,41,2,125,0,14,2,9.99775,,2227,13,FALSE,406
0,4456,5,6,4,336,9930,18295,0,22,6,66,0,14,3,2.80146,,3329,21,FALSE,391
22451,4456,1,5,15,180,3740,5175,321,30,2,12,0,10,4,20.5557,,2537,16,FALSE,200
22452,4456,6,1,5,434,12160,11498,2560,110,10,65,0,15,128,12.6335,,2200,29,TRUE,447
22453,4456,11,3,0,291,7150,5226,0,5,0,18,0,12,129,1.10024,1,2458,23,TRUE,307
22454,4456,8,8,1,520,12835,10860,0,25,8,111,0,15,130,36.9912,,2603,25,TRUE,457
22455,4456,4,1,0,617,16490,11872,0,67,10,185,0,17,131,0,,2051,24,TRUE,578
22456,4456,7,0,5,295,5975,2933,5346,50,1,31,0,11,132,0,,3982,23,TRUE,247
0,4457,19,5,11,522,20475,23222,2284,92,11,121,0,23,0,19.1941,,4787,38,TRUE,651
0,4457,12,11,4,364,12240,8705,0,26,9,30,0,17,1,59.6925,,4741,33,TRUE,377
22457,4457,12,6,25,673,27040,12547,0,93,14,285,0,25,2,4.68516,1,3743,41,TRUE,765
2910,4457,14,14,4,549,15225,10253,89,82,6,259,1,25,3,0,,3663,20,TRUE,780
0,4457,15,10,0,535,21640,15593,0,69,11,116,0,19,4,0.668018,1,4526,36,TRUE,485
22458,4457,15,11,4,427,12325,19006,0,64,8,94,0,20,128,109.962,,3482,33,FALSE,498
0,4457,20,17,2,357,12470,15337,0,100,5,70,0,18,129,57.3988,,4003,37,FALSE,411
0,4457,8,7,16,421,13810,17452,0,74,9,169,2,18,130,33.6363,,2697,26,FALSE,439
6151,4457,6,9,10,540,16495,18176,0,106,15,203,0,23,131,0,1,3026,37,FALSE,686
0,4457,13,7,2,353,12485,13539,0,7,8,39,0,16,132,96.3077,1,4159,43,FALSE,343
0,4458,11,17,11,255,9405,6952,0,26,3,100,0,16,0,33.9285,1,7125,41,FALSE,261
22459,4458,14,13,3,443,16610,22430,1005,98,10,309,0,24,1,30.1267,2,5477,37,FALSE,530
19952,4458,11,11,9,694,38415,40446,630,70,32,316,0,25,2,5.48524,3,4562,52,FALSE,595
22460,4458,19,12,17,396,15460,14370,462,106,6,188,0,23,3,0,1,4439,33,FALSE,520
19950,4458,20,10,2,368,16520,11109,0,9,4,105,0,22,4,69.1296,2,6338,42,FALSE,454
0,4458,30,12,2,417,17190,16287,0,71,11,70,0,25,128,224.673,,3719,30,TRUE,579
0,4458,30,14,1,334,9795,15566,0,84,5,60,0,23,129,97.1309,2,5940,25,TRUE,516
22461,4458,16,10,0,364,13935,8276,7295,57,11,47,0,22,130,0,1,4117,65,TRUE,462
0,4458,17,11,3,563,28225,30670,0,21,21,253,0,25,131,88.897,1,4785,40,TRUE,577
0,4458,18,10,8,580,25615,18473,0,8,11,404,0,25,132,6.48936,1,4903,49,TRUE,572
22462,4459,7,5,1,414,10535,6867,0,21,6,90,0,17,0,58.8302,,1500,20,TRUE,405
0,4459,26,4,3,548,20675,14146,1594,85,12,111,0,23,1,0,,3409,38,TRUE,752
0,4459,12,11,0,361,9465,7443,439,71,5,71,0,14,2,81.9038,,802,29,TRUE,293
0,4459,19,11,1,615,19990,30247,0,72,19,147,0,20,3,31.0918,,3159,44,TRUE,600
0,4459,19,10,1,381,13055,7311,6052,50,5,43,0,17,4,1.00342,,3166,41,TRUE,403
22463,4459,11,4,4,493,16340,17108,0,39,12,127,0,19,128,0,1,4648,35,FALSE,506
22464,4459,13,11,2,499,17325,19767,0,2,14,130,1,18,129,0,,3697,30,FALSE,485
22465,4459,11,8,2,213,5125,9074,950,107,2,31,3,12,130,70.5325,,3711,21,FALSE,225
22466,4459,17,13,2,325,7435,11649,0,5,7,65,1,16,131,2.30098,,3132,31,FALSE,363
22467,4459,23,13,0,383,9770,12495,0,100,4,58,0,16,132,59.5786,,3742,34,FALSE,375
0,4460,20,16,1,367,17740,19675,0,100,16,88,0,25,0,73.7955,,5439,36,FALSE,528
